date,year,regime,cycle_id,mtm_valid,data_quality_state,approximate_CCW_value,daily_return_pct,rolling_drawdown_pct,EWMA_vol_pct,historical_VaR_loss_pct,underwater_duration_days,recent_tail_loss_days,drawdown_state,var_state,ewma_state,tail_state,duration_state,raw_state,final_state,hysteresis_hold,upgrade_reasons,notes
2020-09-02,2020,Bull market,35,false,data_gap,,,,1.148405,1.569815,,2,normal,normal,normal,normal,normal,watch,stress,true,recent_tail_loss_days_gte_2,missing_observed_option_instrument; synthetic/theoretical cycle excluded from option valuation
2020-09-03,2020,Bull market,35,false,data_gap,,,,1.148405,1.569815,,2,normal,normal,normal,normal,normal,watch,stress,true,recent_tail_loss_days_gte_2,missing_observed_option_instrument; synthetic/theoretical cycle excluded from option valuation
2020-09-04,2020,Bull market,36,true,partial_signal,10308.375,,-12.849578,1.148405,1.569815,10,2,normal,normal,normal,normal,normal,watch,watch,false,recent_tail_loss_days_gte_2,daily_return_not_computed_across_missing_mtm_gap
2020-09-05,2020,Bull market,36,true,valid_signal,10250.904,-0.557518,-13.335457,1.121763,1.569815,11,1,normal,normal,normal,normal,normal,normal,watch,true,,
2020-09-06,2020,Bull market,36,true,valid_signal,10163.505,-0.852598,-14.074357,1.10746,1.569815,12,1,normal,normal,normal,normal,normal,normal,normal,false,,
2020-09-07,2020,Bull market,36,true,valid_signal,10046.367,-1.152535,-15.064681,1.110216,1.569815,13,1,normal,normal,normal,normal,normal,normal,normal,false,,
2020-09-08,2020,Bull market,36,true,valid_signal,9953.4825,-0.924558,-15.849957,1.099961,1.626823,14,1,normal,normal,normal,normal,watch,watch,watch,false,,
2020-09-09,2020,Bull market,36,true,valid_signal,10215.774,2.635173,-13.632458,1.246582,1.626823,15,0,normal,normal,normal,normal,watch,watch,watch,false,,
2020-09-10,2020,Bull market,36,true,valid_signal,10481.25675,2.598753,-11.387978,1.365994,1.626823,16,0,normal,normal,normal,normal,watch,watch,watch,false,,
2020-09-11,2020,Bull market,37,true,valid_signal,10193.31,-2.747254,-13.822376,1.48554,1.626823,17,1,normal,normal,normal,watch,watch,watch,watch,false,,
2020-09-12,2020,Bull market,37,true,valid_signal,10239.691,0.455014,-13.430255,1.44459,2.101937,18,1,normal,normal,normal,normal,watch,watch,watch,false,,
2020-09-13,2020,Bull market,37,true,valid_signal,10273.74,0.33252,-13.142394,1.402948,2.101937,19,1,normal,normal,normal,normal,watch,watch,watch,false,,
2020-09-14,2020,Bull market,37,true,valid_signal,10609.459,3.267739,-10.304114,1.578244,2.101937,20,1,normal,normal,normal,normal,watch,watch,watch,false,,
2020-09-15,2020,Bull market,37,true,valid_signal,10718.79975,1.030597,-9.379711,1.550849,2.101937,21,1,normal,normal,normal,normal,stress,stress,stress,false,,
2020-09-16,2020,Bull market,37,true,valid_signal,10842.013,1.149506,-8.338025,1.52974,2.101937,22,1,normal,normal,normal,normal,stress,stress,stress,false,,
2020-09-17,2020,Bull market,37,true,valid_signal,10794.7835,-0.435616,-8.737319,1.486972,2.101937,23,1,normal,normal,normal,normal,stress,stress,stress,false,,
2020-09-18,2020,Bull market,38,true,valid_signal,10888.77,0.870666,-7.942726,1.457362,2.101937,24,0,normal,normal,normal,normal,stress,stress,stress,false,,
2020-09-19,2020,Bull market,38,true,valid_signal,11054.36475,1.520785,-6.542733,1.461245,2.101937,25,0,normal,normal,normal,normal,stress,stress,stress,false,,
2020-09-20,2020,Bull market,38,true,valid_signal,10841.274,-1.927662,-8.344273,1.493344,2.101937,26,0,normal,normal,normal,normal,stress,stress,stress,false,,
2020-09-21,2020,Bull market,38,true,valid_signal,10582.103,-2.390595,-10.535391,1.561783,2.101937,27,1,normal,normal,normal,watch,stress,stress,stress,false,,
2020-09-22,2020,Bull market,38,true,valid_signal,10468.0215,-1.078061,-11.499874,1.537059,2.292753,28,1,normal,normal,normal,normal,crisis,crisis,crisis,false,,
2020-09-23,2020,Bull market,38,true,valid_signal,10493.496,0.243355,-11.284504,1.491426,2.292753,29,1,normal,normal,normal,normal,crisis,crisis,crisis,false,,
2020-09-24,2020,Bull market,38,true,valid_signal,10394.8,-0.940545,-12.118913,1.464229,2.292753,30,1,normal,normal,normal,normal,crisis,crisis,crisis,false,,
2020-09-25,2020,Bull market,39,false,data_gap,,,,1.464229,2.292753,,1,normal,normal,normal,normal,crisis,crisis,crisis,true,,missing_observed_option_instrument; synthetic/theoretical cycle excluded from option valuation
2020-09-26,2020,Bull market,39,false,data_gap,,,,1.464229,2.292753,,1,normal,normal,normal,normal,crisis,crisis,crisis,true,,missing_observed_option_instrument; synthetic/theoretical cycle excluded from option valuation
2020-09-27,2020,Bull market,39,false,data_gap,,,,1.464229,2.292753,,1,normal,normal,normal,normal,crisis,crisis,crisis,true,,missing_observed_option_instrument; synthetic/theoretical cycle excluded from option valuation
2020-09-28,2020,Bull market,39,false,data_gap,,,,1.464229,2.292753,,1,normal,normal,normal,normal,crisis,crisis,crisis,true,,missing_observed_option_instrument; synthetic/theoretical cycle excluded from option valuation
2020-09-29,2020,Bull market,39,false,data_gap,,,,1.464229,2.292753,,1,normal,normal,normal,normal,crisis,crisis,crisis,true,,missing_observed_option_instrument; synthetic/theoretical cycle excluded from option valuation
2020-09-30,2020,Bull market,39,false,data_gap,,,,1.464229,2.292753,,1,normal,normal,normal,normal,crisis,crisis,crisis,true,,missing_observed_option_instrument; synthetic/theoretical cycle excluded from option valuation
2020-10-01,2020,Bull market,39,false,data_gap,,,,1.464229,2.292753,,1,normal,normal,normal,normal,crisis,crisis,crisis,true,,missing_observed_option_instrument; synthetic/theoretical cycle excluded from option valuation
2020-10-02,2020,Bull market,40,false,data_gap,,,,1.464229,2.292753,,1,normal,normal,normal,normal,crisis,crisis,crisis,true,,missing_observed_option_instrument; synthetic/theoretical cycle excluded from option valuation
2020-10-03,2020,Bull market,40,false,data_gap,,,,1.464229,2.292753,,1,normal,normal,normal,normal,crisis,crisis,crisis,true,,missing_observed_option_instrument; synthetic/theoretical cycle excluded from option valuation
2020-10-04,2020,Bull market,40,false,data_gap,,,,1.464229,2.292753,,1,normal,normal,normal,normal,crisis,crisis,crisis,true,,missing_observed_option_instrument; synthetic/theoretical cycle excluded from option valuation
2020-10-05,2020,Bull market,40,false,data_gap,,,,1.464229,2.292753,,1,normal,normal,normal,normal,crisis,crisis,crisis,true,,missing_observed_option_instrument; synthetic/theoretical cycle excluded from option valuation
2020-10-06,2020,Bull market,40,false,data_gap,,,,1.464229,2.292753,,1,normal,normal,normal,normal,crisis,crisis,crisis,true,,missing_observed_option_instrument; synthetic/theoretical cycle excluded from option valuation
2020-10-07,2020,Bull market,40,false,data_gap,,,,1.464229,2.292753,,1,normal,normal,normal,normal,crisis,crisis,crisis,true,,missing_observed_option_instrument; synthetic/theoretical cycle excluded from option valuation
2020-10-08,2020,Bull market,40,false,data_gap,,,,1.464229,2.292753,,1,normal,normal,normal,normal,crisis,crisis,crisis,true,,missing_observed_option_instrument; synthetic/theoretical cycle excluded from option valuation
2020-10-09,2020,Bull market,41,true,partial_signal,10813.2375,,-8.581303,1.464229,2.292753,31,1,normal,normal,normal,normal,crisis,crisis,crisis,false,,daily_return_not_computed_across_missing_mtm_gap
2020-10-10,2020,Bull market,41,true,valid_signal,10920.3235,0.990323,-7.675963,1.440199,2.292753,32,1,normal,normal,normal,normal,crisis,crisis,crisis,false,,
2020-10-11,2020,Bull market,41,true,valid_signal,10900.124,-0.184972,-7.846736,1.39706,2.292753,33,1,normal,normal,normal,normal,crisis,crisis,crisis,false,,
2020-10-12,2020,Bull market,41,true,valid_signal,10974.785,0.684956,-7.215527,1.364851,2.292753,34,1,normal,normal,normal,normal,crisis,crisis,crisis,false,,
2020-10-13,2020,Bull market,41,true,valid_signal,10947.76875,-0.246167,-7.443931,1.324646,2.292753,35,0,normal,normal,normal,normal,crisis,crisis,crisis,false,,
2020-10-14,2020,Bull market,41,true,valid_signal,10953.5,0.052351,-7.395477,1.284356,2.292753,36,0,normal,normal,normal,normal,crisis,crisis,crisis,false,,
2020-10-15,2020,Bull market,41,true,valid_signal,10983.4965,0.273853,-7.141877,1.247034,2.292753,37,0,normal,normal,normal,normal,crisis,crisis,crisis,false,,
2020-10-16,2020,Bull market,42,true,valid_signal,11327.4155,3.131234,-4.234272,1.431805,2.292753,38,0,normal,normal,normal,normal,crisis,crisis,crisis,false,,
2020-10-17,2020,Bull market,42,true,valid_signal,11298.6825,-0.253659,-4.47719,1.389577,2.292753,39,0,normal,normal,normal,normal,crisis,crisis,crisis,false,,
2020-10-18,2020,Bull market,42,true,valid_signal,11409.668,0.982287,-3.538882,1.368562,2.182275,40,0,normal,normal,normal,normal,crisis,crisis,crisis,false,,
2020-10-19,2020,Bull market,42,true,valid_signal,11615.76,1.806293,-1.796512,1.398694,2.182275,41,0,normal,normal,normal,normal,crisis,crisis,crisis,false,,
2020-10-20,2020,Bull market,42,true,valid_signal,11813.19825,1.699745,-0.127303,1.41856,2.182275,42,0,normal,normal,normal,normal,crisis,crisis,crisis,false,,
2020-10-21,2020,Bull market,42,true,valid_signal,11963.52575,1.272539,0,1.410225,2.182275,0,0,normal,normal,normal,normal,normal,normal,crisis,true,,
2020-10-22,2020,Bull market,42,true,valid_signal,12038.34375,0.625384,0,1.375819,2.182275,0,0,normal,normal,normal,normal,normal,normal,crisis,true,,
2020-10-23,2020,Bull market,43,true,valid_signal,12884.228,7.026583,0,2.177539,2.182275,0,0,normal,normal,normal,normal,normal,normal,stress,true,,
2020-10-24,2020,Bull market,43,true,valid_signal,12950.4595,0.514051,0,2.114954,2.182275,0,0,normal,normal,normal,normal,normal,normal,stress,true,,
2020-10-25,2020,Bull market,43,true,valid_signal,12957.462,0.054071,0,2.050567,2.182275,0,0,normal,normal,normal,normal,normal,normal,stress,true,,
2020-10-26,2020,Bull market,43,true,valid_signal,13177.21775,1.695978,0,2.031038,2.182275,0,0,normal,normal,normal,normal,normal,normal,watch,true,,
2020-10-27,2020,Bull market,43,true,valid_signal,13363.2895,1.412072,0,1.999311,1.545341,0,0,normal,normal,normal,normal,normal,normal,watch,true,,
2020-10-28,2020,Bull market,43,true,valid_signal,13140.3465,-1.668324,-1.668324,1.981012,1.545341,1,0,normal,normal,normal,normal,normal,normal,normal,false,,
2020-10-29,2020,Bull market,43,true,valid_signal,13244.3745,0.791669,-0.889863,1.930427,1.81096,2,0,normal,normal,normal,normal,normal,normal,normal,false,,
2020-10-30,2020,Bull market,44,false,data_gap,,,,1.930427,1.81096,,0,normal,normal,normal,normal,normal,normal,normal,true,,missing_observed_option_instrument; synthetic/theoretical cycle excluded from option valuation
2020-10-31,2020,Bull market,44,false,data_gap,,,,1.930427,1.81096,,0,normal,normal,normal,normal,normal,normal,normal,true,,missing_observed_option_instrument; synthetic/theoretical cycle excluded from option valuation
2020-11-01,2020,Bull market,44,false,data_gap,,,,1.930427,1.81096,,0,normal,normal,normal,normal,normal,normal,normal,true,,missing_observed_option_instrument; synthetic/theoretical cycle excluded from option valuation
2020-11-02,2020,Bull market,44,false,data_gap,,,,1.930427,1.81096,,0,normal,normal,normal,normal,normal,normal,normal,true,,missing_observed_option_instrument; synthetic/theoretical cycle excluded from option valuation
2020-11-03,2020,Bull market,44,false,data_gap,,,,1.930427,1.81096,,0,normal,normal,normal,normal,normal,normal,normal,true,,missing_observed_option_instrument; synthetic/theoretical cycle excluded from option valuation
2020-11-04,2020,Bull market,44,false,data_gap,,,,1.930427,1.81096,,0,normal,normal,normal,normal,normal,normal,normal,true,,missing_observed_option_instrument; synthetic/theoretical cycle excluded from option valuation
2020-11-05,2020,Bull market,44,false,data_gap,,,,1.930427,1.81096,,0,normal,normal,normal,normal,normal,normal,normal,true,,missing_observed_option_instrument; synthetic/theoretical cycle excluded from option valuation
2020-11-06,2020,Bull market,45,true,partial_signal,15350.94,,0,1.930427,1.81096,0,0,normal,normal,normal,normal,normal,normal,normal,false,,daily_return_not_computed_across_missing_mtm_gap
2020-11-07,2020,Bull market,45,true,valid_signal,15303.042,-0.31202,-0.31202,1.873178,1.81096,1,0,normal,normal,normal,normal,normal,normal,normal,false,,
2020-11-08,2020,Bull market,45,true,valid_signal,15345.04125,0.27445,-0.038426,1.817358,1.81096,2,0,normal,normal,normal,normal,normal,normal,normal,false,,
2020-11-09,2020,Bull market,45,true,valid_signal,15009.3365,-2.187708,-2.225294,1.84168,1.81096,3,1,normal,normal,normal,watch,normal,watch,watch,false,,
2020-11-10,2020,Bull market,45,true,valid_signal,15205.2795,1.305474,-0.94887,1.813983,2.070687,4,1,normal,normal,normal,normal,normal,normal,watch,true,,
2020-11-11,2020,Bull market,45,true,valid_signal,15619.5355,2.724422,0,1.881077,2.070687,0,1,normal,normal,normal,normal,normal,normal,normal,false,,
2020-11-12,2020,Bull market,45,true,valid_signal,16032.9145,2.646551,0,1.935561,2.070687,0,1,normal,normal,normal,normal,normal,normal,normal,false,,
2020-11-13,2020,Bull market,46,true,valid_signal,16025.919,-0.043632,-0.043632,1.876627,1.953986,1,1,normal,normal,normal,normal,normal,normal,normal,false,,
2020-11-14,2020,Bull market,46,true,valid_signal,15901.18125,-0.77835,-0.821643,1.829419,1.402706,2,1,normal,normal,normal,normal,normal,normal,normal,false,,
2020-11-15,2020,Bull market,46,true,valid_signal,15952.4525,0.322437,-0.501855,1.775445,1.340823,3,1,normal,normal,normal,normal,normal,normal,normal,false,,
2020-11-16,2020,Bull market,46,true,valid_signal,16313.44,2.262897,0,1.808401,1.340823,0,0,normal,normal,normal,normal,normal,normal,normal,false,,
2020-11-17,2020,Bull market,46,true,valid_signal,16744.521,2.64249,0,1.868973,1.267836,0,0,normal,normal,normal,normal,normal,normal,normal,false,,
2020-11-18,2020,Bull market,46,true,valid_signal,16884.7775,0.837626,0,1.823616,1.267836,0,0,normal,normal,normal,normal,normal,normal,normal,false,,
2020-11-19,2020,Bull market,46,true,valid_signal,17135.922,1.487402,0,1.80521,1.267836,0,0,normal,normal,normal,normal,normal,normal,normal,false,,
2020-11-20,2020,Bull market,47,true,valid_signal,18157.722,5.962912,0,2.279613,1.267836,0,0,normal,normal,normal,normal,normal,normal,normal,false,,
2020-11-21,2020,Bull market,47,true,valid_signal,18111.6,-0.254008,-0.254008,2.211042,1.267836,1,0,normal,normal,normal,normal,normal,normal,normal,false,,
2020-11-22,2020,Bull market,47,true,valid_signal,17893.513,-1.204129,-1.455078,2.163881,1.267836,2,0,normal,normal,normal,normal,normal,normal,normal,false,,
2020-11-23,2020,Bull market,47,true,valid_signal,18060.395,0.93264,-0.536009,2.110362,1.459436,3,0,normal,normal,normal,normal,normal,normal,normal,false,,
2020-11-24,2020,Bull market,47,true,valid_signal,18590.534,2.935368,0,2.168731,1.459436,0,0,normal,normal,normal,normal,normal,normal,normal,false,,
2020-11-25,2020,Bull market,47,true,valid_signal,18774.1125,0.987484,0,2.116529,1.459436,0,0,normal,normal,normal,normal,normal,normal,normal,false,,
2020-11-26,2020,Bull market,47,true,valid_signal,16812.5895,-10.44802,-10.44802,3.280333,1.459436,1,1,normal,normal,normal,crisis,normal,crisis,crisis,false,,
2020-11-27,2020,Bull market,48,false,data_gap,,,,3.280333,1.459436,,1,normal,normal,normal,normal,normal,normal,crisis,true,,missing_observed_option_instrument; synthetic/theoretical cycle excluded from option valuation
2020-11-28,2020,Bull market,48,false,data_gap,,,,3.280333,1.459436,,1,normal,normal,normal,normal,normal,normal,crisis,true,,missing_observed_option_instrument; synthetic/theoretical cycle excluded from option valuation
2020-11-29,2020,Bull market,48,false,data_gap,,,,3.280333,1.459436,,1,normal,normal,normal,normal,normal,normal,crisis,true,,missing_observed_option_instrument; synthetic/theoretical cycle excluded from option valuation
2020-11-30,2020,Bull market,48,false,data_gap,,,,3.280333,1.459436,,1,normal,normal,normal,normal,normal,normal,crisis,true,,missing_observed_option_instrument; synthetic/theoretical cycle excluded from option valuation
2020-12-01,2020,Bull market,48,false,data_gap,,,,3.280333,1.459436,,1,normal,normal,normal,normal,normal,normal,crisis,true,,missing_observed_option_instrument; synthetic/theoretical cycle excluded from option valuation
2020-12-02,2020,Bull market,48,false,data_gap,,,,3.280333,1.459436,,1,normal,normal,normal,normal,normal,normal,crisis,true,,missing_observed_option_instrument; synthetic/theoretical cycle excluded from option valuation
2020-12-03,2020,Bull market,48,false,data_gap,,,,3.280333,1.459436,,1,normal,normal,normal,normal,normal,normal,crisis,true,,missing_observed_option_instrument; synthetic/theoretical cycle excluded from option valuation
2020-12-04,2020,Bull market,49,true,partial_signal,18692.52,,-0.434601,3.280333,1.459436,2,1,normal,normal,normal,normal,normal,normal,crisis,true,,daily_return_not_computed_across_missing_mtm_gap
2020-12-05,2020,Bull market,49,true,valid_signal,18829.149,0.730929,0,3.185436,1.953986,0,1,normal,normal,normal,normal,normal,normal,crisis,true,,
2020-12-06,2020,Bull market,49,true,valid_signal,18907.356,0.415351,0,3.09007,1.953986,0,1,normal,normal,normal,normal,normal,normal,stress,true,,
2020-12-07,2020,Bull market,49,true,valid_signal,18946.9455,0.209387,0,2.996373,1.953986,0,1,normal,normal,normal,normal,normal,normal,stress,true,,
2020-12-08,2020,Bull market,49,true,valid_signal,18773.678,-0.914488,-0.914488,2.913715,1.953986,1,1,normal,normal,normal,normal,normal,normal,stress,true,,
2020-12-09,2020,Bull market,49,true,valid_signal,18443.538,-1.758526,-2.656932,2.857603,1.953986,2,1,normal,normal,normal,normal,normal,normal,watch,true,,
2020-12-10,2020,Bull market,49,true,valid_signal,18110.94,-1.803331,-4.41235,2.805541,1.994576,3,1,normal,normal,normal,normal,normal,normal,watch,true,,
2020-12-11,2020,Bull market,50,true,valid_signal,17872.92,-1.314233,-5.668594,2.739056,2.014738,4,0,normal,normal,normal,normal,normal,normal,normal,false,,
2020-12-12,2020,Bull market,50,true,valid_signal,18097.8975,1.258762,-4.481187,2.673453,2.014738,5,0,normal,normal,normal,normal,normal,normal,normal,false,,
2020-12-13,2020,Bull market,50,true,valid_signal,18849.1875,4.151256,-0.515957,2.784329,2.014738,6,0,normal,normal,normal,normal,normal,normal,normal,false,,
2020-12-14,2020,Bull market,50,true,valid_signal,18752.79075,-0.511411,-1.024728,2.702412,2.014738,7,0,normal,normal,normal,normal,normal,normal,normal,false,,
2020-12-15,2020,Bull market,50,true,valid_signal,18882.825,0.693413,-0.338421,2.625585,2.014738,8,0,normal,normal,normal,normal,normal,normal,normal,false,,
2020-12-16,2020,Bull market,50,true,valid_signal,19056.8715,0.921719,0,2.555592,2.014738,0,0,normal,normal,normal,normal,normal,normal,normal,false,,
2020-12-17,2020,Bull market,50,true,valid_signal,19583.1105,2.761413,0,2.568406,2.014738,0,0,normal,normal,normal,normal,normal,normal,normal,false,,
2020-12-18,2020,Bull market,51,true,valid_signal,22209.902,13.413556,0,4.122659,1.783169,0,0,normal,normal,normal,normal,normal,normal,normal,false,,
2020-12-19,2020,Bull market,51,true,valid_signal,22744.314,2.406188,0,4.040287,1.783169,0,0,normal,normal,normal,normal,normal,normal,normal,false,,
2020-12-20,2020,Bull market,51,true,valid_signal,22872.744,0.564669,0,3.919645,1.783169,0,0,normal,normal,normal,normal,normal,normal,normal,false,,
2020-12-21,2020,Bull market,51,true,valid_signal,22793.3125,-0.347276,-0.347276,3.801189,1.783169,1,0,normal,normal,normal,normal,normal,normal,normal,false,,
2020-12-22,2020,Bull market,51,true,valid_signal,23188.475,1.733677,0,3.709775,1.783169,0,0,normal,normal,normal,normal,normal,normal,normal,false,,
2020-12-23,2020,Bull market,51,true,valid_signal,23416.05725,0.981446,0,3.604786,1.783169,0,0,normal,normal,normal,normal,normal,normal,normal,false,,
2020-12-24,2020,Bull market,51,true,valid_signal,23223.959,-0.82037,-0.82037,3.500742,1.783169,1,0,normal,normal,normal,normal,normal,normal,normal,false,,
2021-01-01,2021,Bull market,1,false,data_gap,,,,,,,0,normal,normal,normal,normal,normal,normal,normal,true,,missing_observed_option_instrument; synthetic/theoretical cycle excluded from option valuation
2021-01-02,2021,Bull market,1,false,data_gap,,,,,,,0,normal,normal,normal,normal,normal,normal,normal,true,,missing_observed_option_instrument; synthetic/theoretical cycle excluded from option valuation
2021-01-03,2021,Bull market,1,false,data_gap,,,,,,,0,normal,normal,normal,normal,normal,normal,normal,true,,missing_observed_option_instrument; synthetic/theoretical cycle excluded from option valuation
2021-01-04,2021,Bull market,1,false,data_gap,,,,,,,0,normal,normal,normal,normal,normal,normal,normal,true,,missing_observed_option_instrument; synthetic/theoretical cycle excluded from option valuation
2021-01-05,2021,Bull market,1,false,data_gap,,,,,,,0,normal,normal,normal,normal,normal,normal,normal,true,,missing_observed_option_instrument; synthetic/theoretical cycle excluded from option valuation
2021-01-06,2021,Bull market,1,false,data_gap,,,,,,,0,normal,normal,normal,normal,normal,normal,normal,true,,missing_observed_option_instrument; synthetic/theoretical cycle excluded from option valuation
2021-01-07,2021,Bull market,1,false,data_gap,,,,,,,0,normal,normal,normal,normal,normal,normal,normal,true,,missing_observed_option_instrument; synthetic/theoretical cycle excluded from option valuation
2021-01-08,2021,Bull market,2,true,partial_signal,38281.999,,0,,,0,0,normal,normal,normal,normal,normal,normal,normal,false,,
2021-01-09,2021,Bull market,2,true,valid_signal,37783.343,-1.302586,-1.302586,1.302586,,1,0,normal,normal,normal,normal,normal,normal,normal,false,,
2021-01-10,2021,Bull market,2,true,valid_signal,37241.36025,-1.434449,-2.71835,1.310872,,2,0,normal,normal,normal,normal,normal,normal,normal,false,,
2021-01-11,2021,Bull market,2,true,valid_signal,33146.412,-10.9957,-13.415148,2.978189,,3,1,normal,normal,normal,crisis,normal,crisis,crisis,false,,
2021-01-12,2021,Bull market,2,true,valid_signal,33408.5745,0.790923,-12.730329,2.893953,,4,1,normal,normal,normal,normal,normal,normal,crisis,true,,
2021-01-13,2021,Bull market,2,true,valid_signal,34238.974,2.485588,-10.561165,2.87109,,5,1,normal,normal,normal,normal,normal,normal,crisis,true,,
2021-01-14,2021,Bull market,2,true,valid_signal,38874.2705,13.538071,0,4.329587,,0,1,normal,normal,watch,normal,normal,watch,stress,true,,
2021-01-15,2021,Bull market,3,true,valid_signal,34688.4615,-10.767556,-10.767556,4.957522,,1,2,normal,normal,watch,crisis,normal,crisis,crisis,false,recent_tail_loss_days_gte_2,
2021-01-16,2021,Bull market,3,true,valid_signal,35713.797,2.95584,-8.129988,4.860722,,2,2,normal,normal,watch,normal,normal,stress,crisis,true,recent_tail_loss_days_gte_2,
2021-01-17,2021,Bull market,3,true,valid_signal,34140.75,-4.404592,-12.176487,4.834568,,3,3,normal,normal,watch,watch,normal,stress,crisis,true,recent_tail_loss_days_gte_2,
2021-01-18,2021,Bull market,3,true,valid_signal,35728.949,4.651916,-8.091011,4.823804,,4,2,normal,normal,watch,normal,normal,stress,crisis,true,recent_tail_loss_days_gte_2,
2021-01-19,2021,Bull market,3,true,valid_signal,36378.02075,1.816655,-6.421342,4.697974,,5,2,normal,normal,watch,normal,normal,stress,crisis,true,recent_tail_loss_days_gte_2,
2021-01-20,2021,Bull market,3,true,valid_signal,34856.07525,-4.183695,-10.336388,4.668715,,6,3,normal,normal,watch,watch,normal,stress,crisis,true,recent_tail_loss_days_gte_2,
2021-01-21,2021,Bull market,3,true,valid_signal,31274.85475,-10.274308,-19.548703,5.17907,,7,4,normal,normal,watch,crisis,normal,crisis,crisis,false,recent_tail_loss_days_gte_2,
2021-01-22,2021,Bull market,4,true,valid_signal,30495.46875,-2.492053,-21.553592,5.058263,,8,4,watch,normal,watch,watch,normal,stress,crisis,true,recent_tail_loss_days_gte_2,
2021-01-23,2021,Bull market,4,true,valid_signal,30096.1115,-1.309563,-22.580897,4.914647,,9,4,watch,normal,watch,normal,normal,stress,crisis,true,recent_tail_loss_days_gte_2,
2021-01-24,2021,Bull market,4,true,valid_signal,30508.062,1.368783,-21.521197,4.776709,,10,3,watch,normal,watch,normal,normal,stress,crisis,true,recent_tail_loss_days_gte_2,
2021-01-25,2021,Bull market,4,true,valid_signal,31542.14,3.389524,-18.86114,4.705025,,11,3,normal,normal,watch,normal,normal,stress,crisis,true,recent_tail_loss_days_gte_2,
2021-01-26,2021,Bull market,4,true,valid_signal,30521.65875,-3.235295,-21.486221,4.630017,,12,4,watch,normal,watch,watch,normal,stress,crisis,true,recent_tail_loss_days_gte_2,
2021-01-27,2021,Bull market,4,true,valid_signal,29374.7265,-3.757765,-24.436585,4.582366,,13,4,watch,normal,watch,watch,normal,stress,crisis,true,recent_tail_loss_days_gte_2,
2021-01-28,2021,Bull market,4,true,valid_signal,31358.40575,6.753014,-19.333777,4.740716,,14,3,normal,normal,watch,normal,watch,stress,crisis,true,recent_tail_loss_days_gte_2,
2021-01-29,2021,Bull market,5,false,data_gap,,,,4.740716,,,3,normal,normal,watch,normal,watch,stress,crisis,true,recent_tail_loss_days_gte_2,missing_observed_option_instrument; synthetic/theoretical cycle excluded from option valuation
2021-01-30,2021,Bull market,5,false,data_gap,,,,4.740716,,,3,normal,normal,watch,normal,watch,stress,crisis,true,recent_tail_loss_days_gte_2,missing_observed_option_instrument; synthetic/theoretical cycle excluded from option valuation
2021-01-31,2021,Bull market,5,false,data_gap,,,,4.740716,,,3,normal,normal,watch,normal,watch,stress,crisis,true,recent_tail_loss_days_gte_2,missing_observed_option_instrument; synthetic/theoretical cycle excluded from option valuation
2021-02-01,2021,Bull market,5,false,data_gap,,,,4.740716,,,3,normal,normal,watch,normal,watch,stress,crisis,true,recent_tail_loss_days_gte_2,missing_observed_option_instrument; synthetic/theoretical cycle excluded from option valuation
2021-02-02,2021,Bull market,5,false,data_gap,,,,4.740716,,,3,normal,normal,watch,normal,watch,stress,crisis,true,recent_tail_loss_days_gte_2,missing_observed_option_instrument; synthetic/theoretical cycle excluded from option valuation
2021-02-03,2021,Bull market,5,false,data_gap,,,,4.740716,,,3,normal,normal,watch,normal,watch,stress,crisis,true,recent_tail_loss_days_gte_2,missing_observed_option_instrument; synthetic/theoretical cycle excluded from option valuation
2021-02-04,2021,Bull market,5,false,data_gap,,,,4.740716,,,3,normal,normal,watch,normal,watch,stress,crisis,true,recent_tail_loss_days_gte_2,missing_observed_option_instrument; synthetic/theoretical cycle excluded from option valuation
2021-02-05,2021,Bull market,6,true,partial_signal,36857.576,,-5.187736,4.740716,,15,3,normal,normal,watch,normal,watch,stress,crisis,true,recent_tail_loss_days_gte_2,daily_return_not_computed_across_missing_mtm_gap
2021-02-06,2021,Bull market,6,true,valid_signal,38030.247,3.181628,-2.171162,4.661897,,16,2,normal,normal,watch,normal,watch,stress,crisis,true,recent_tail_loss_days_gte_2,
2021-02-07,2021,Bull market,6,true,valid_signal,37123.38,-2.384594,-4.503983,4.557463,,17,3,normal,normal,watch,watch,watch,stress,crisis,true,recent_tail_loss_days_gte_2,
2021-02-08,2021,Bull market,6,true,valid_signal,39194.2875,5.578445,0,4.625082,,0,3,normal,normal,watch,normal,normal,stress,crisis,true,recent_tail_loss_days_gte_2,
2021-02-09,2021,Bull market,6,true,valid_signal,39783.19125,1.502524,0,4.499262,,0,3,normal,normal,watch,normal,normal,stress,crisis,true,recent_tail_loss_days_gte_2,
2021-02-10,2021,Bull market,6,true,valid_signal,39901.365,0.297044,0,4.362803,,0,2,normal,normal,watch,normal,normal,stress,crisis,true,recent_tail_loss_days_gte_2,
2021-02-11,2021,Bull market,6,true,valid_signal,39956.2,0.137426,0,4.230028,,0,1,normal,normal,normal,normal,normal,normal,stress,true,,
2021-02-12,2021,Bull market,7,true,valid_signal,45295.14,13.361981,0,5.247104,,0,1,normal,normal,watch,normal,normal,watch,stress,true,,
2021-02-13,2021,Bull market,7,true,valid_signal,45532.57475,0.524195,0,5.088876,,0,1,normal,normal,watch,normal,normal,watch,stress,true,,
