date,year,regime,policyId,economicScenarioId,source_alert_state,applied_alert_state,hedge_ratio,ccw_daily_return_pct,underlying_daily_return_pct,gross_hedged_daily_return_pct,net_hedged_daily_return_pct,unhedged_equity,gross_hedged_equity,net_hedged_equity,hedge_notional,delta_hedge_notional,required_margin,funding_daily,basis_daily,collateral_effect_daily,fee_cost,slippage_cost,funding_effect,basis_effect,collateral_effect,net_implementation_cost,net_implementation_cost_pct_of_equity
2024-10-28,2024,ETF/Bull,stress25_crisis50,CONSERVATIVE,watch,,,,,,,,,,,,,,,,,,,,,,
2024-10-29,2024,ETF/Bull,stress25_crisis50,CONSERVATIVE,watch,,,,,,,,,,,,,,,,,,,,,,
2024-10-30,2024,ETF/Bull,stress25_crisis50,CONSERVATIVE,watch,,,,,,,,,,,,,,,,,,,,,,
2024-10-31,2024,ETF/Bull,stress25_crisis50,CONSERVATIVE,watch,,,,,,,,,,,,,,,,,,,,,,
2024-11-01,2024,ETF/Bull,stress25_crisis50,CONSERVATIVE,watch,,,,,,,,,,,,,,,,,,,,,,
2024-11-02,2024,ETF/Bull,stress25_crisis50,CONSERVATIVE,watch,,,,,,,,,,,,,,,,,,,,,,
2024-11-03,2024,ETF/Bull,stress25_crisis50,CONSERVATIVE,watch,,,,,,,,,,,,,,,,,,,,,,
2024-11-04,2024,ETF/Bull,stress25_crisis50,CONSERVATIVE,watch,,,,,,,,,,,,,,,,,,,,,,
2024-11-05,2024,ETF/Bull,stress25_crisis50,CONSERVATIVE,watch,,,,,,,,,,,,,,,,,,,,,,
2024-11-06,2024,ETF/Bull,stress25_crisis50,CONSERVATIVE,watch,,,,,,,,,,,,,,,,,,,,,,
2024-11-07,2024,ETF/Bull,stress25_crisis50,CONSERVATIVE,watch,,,,,,,,,,,,,,,,,,,,,,
2024-11-08,2024,ETF/Bull,stress25_crisis50,CONSERVATIVE,normal,,,,,,,,,,,,,,,,,,,,,,
2024-11-09,2024,ETF/Bull,stress25_crisis50,CONSERVATIVE,normal,normal,0,0.587161,0.536512,0.587161,0.587161,1.37649,1.681862,1.632529,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2024-11-10,2024,ETF/Bull,stress25_crisis50,CONSERVATIVE,normal,normal,0,2.595221,4.222051,2.595221,2.595221,1.412213,1.72551,1.674897,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2024-11-11,2024,ETF/Bull,stress25_crisis50,CONSERVATIVE,normal,normal,0,1.805376,3.877615,1.805376,1.805376,1.437708,1.756662,1.705135,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2024-11-12,2024,ETF/Bull,stress25_crisis50,CONSERVATIVE,normal,normal,0,1.98078,5.504953,1.98078,1.98078,1.466186,1.791458,1.73891,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2024-11-13,2024,ETF/Bull,stress25_crisis50,CONSERVATIVE,normal,normal,0,1.616474,4.784917,1.616474,1.616474,1.489887,1.820416,1.767019,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2024-11-14,2024,ETF/Bull,stress25_crisis50,CONSERVATIVE,normal,normal,0,-4.242077,-3.163723,-4.242077,-4.242077,1.426685,1.743193,1.692061,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2024-11-15,2024,ETF/Bull,stress25_crisis50,CONSERVATIVE,normal,normal,0,11.085385,0.451957,11.085385,11.085385,1.584838,1.936432,1.879632,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2024-11-16,2024,ETF/Bull,stress25_crisis50,CONSERVATIVE,normal,normal,0,1.723098,2.400904,1.723098,1.723098,1.612147,1.969799,1.91202,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2024-11-17,2024,ETF/Bull,stress25_crisis50,CONSERVATIVE,normal,normal,0,-0.359614,-0.665103,-0.359614,-0.359614,1.606349,1.962715,1.905144,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2024-11-18,2024,ETF/Bull,stress25_crisis50,CONSERVATIVE,normal,normal,0,0.321624,-0.035938,0.321624,0.321624,1.611515,1.969028,1.911272,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2024-11-19,2024,ETF/Bull,stress25_crisis50,CONSERVATIVE,normal,normal,0,1.182947,1.596783,1.182947,1.182947,1.630579,1.99232,1.933881,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2024-11-20,2024,ETF/Bull,stress25_crisis50,CONSERVATIVE,normal,normal,0,2.434652,3.279474,2.434652,2.434652,1.670278,2.040826,1.980965,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2024-11-21,2024,ETF/Bull,stress25_crisis50,CONSERVATIVE,normal,normal,0,-0.789839,2.267648,-0.789839,-0.789839,1.657085,2.024707,1.965318,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2024-11-22,2024,ETF/Bull,stress25_crisis50,CONSERVATIVE,normal,normal,0,5.326129,0.366468,5.326129,5.326129,1.745344,2.132546,2.069993,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2024-11-23,2024,ETF/Bull,stress25_crisis50,CONSERVATIVE,normal,normal,0,1.833766,1.627937,1.833766,1.833766,1.777349,2.171651,2.107952,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2024-11-24,2024,ETF/Bull,stress25_crisis50,CONSERVATIVE,normal,normal,0,-1.421748,-1.818641,-1.421748,-1.421748,1.75208,2.140776,2.077983,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2024-11-25,2024,ETF/Bull,stress25_crisis50,CONSERVATIVE,normal,normal,0,-1.246303,-1.444703,-1.246303,-1.246303,1.730244,2.114095,2.052085,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2024-11-26,2024,ETF/Bull,stress25_crisis50,CONSERVATIVE,normal,normal,0,-2.352202,-2.674827,-2.352202,-2.352202,1.689545,2.064368,2.003815,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2024-11-27,2024,ETF/Bull,stress25_crisis50,CONSERVATIVE,normal,normal,0,1.944046,1.872649,1.944046,1.944046,1.72239,2.1045,2.04277,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2024-11-28,2024,ETF/Bull,stress25_crisis50,CONSERVATIVE,normal,normal,0,0.612258,0.572009,0.612258,0.612258,1.732936,2.117385,2.055278,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2024-11-29,2024,ETF/Bull,stress25_crisis50,CONSERVATIVE,normal,,,,,,,,,,,,,,,,,,,,,,
2024-11-30,2024,ETF/Bull,stress25_crisis50,CONSERVATIVE,normal,,,,,,,,,,,,,,,,,,,,,,
2024-12-01,2024,ETF/Bull,stress25_crisis50,CONSERVATIVE,normal,,,,,,,,,,,,,,,,,,,,,,
2024-12-02,2024,ETF/Bull,stress25_crisis50,CONSERVATIVE,normal,,,,,,,,,,,,,,,,,,,,,,
2024-12-03,2024,ETF/Bull,stress25_crisis50,CONSERVATIVE,normal,,,,,,,,,,,,,,,,,,,,,,
2024-12-04,2024,ETF/Bull,stress25_crisis50,CONSERVATIVE,normal,,,,,,,,,,,,,,,,,,,,,,
2024-12-05,2024,ETF/Bull,stress25_crisis50,CONSERVATIVE,normal,,,,,,,,,,,,,,,,,,,,,,
2024-12-06,2024,ETF/Bull,stress25_crisis50,CONSERVATIVE,normal,,,,,,,,,,,,,,,,,,,,,,
2024-12-07,2024,ETF/Bull,stress25_crisis50,CONSERVATIVE,normal,normal,0,0.054398,0.10511,0.054398,0.054398,1.733878,2.118537,2.056396,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2024-12-08,2024,ETF/Bull,stress25_crisis50,CONSERVATIVE,normal,normal,0,0.348157,0.348157,0.348157,0.348157,1.739915,2.125913,2.063555,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2024-12-09,2024,ETF/Bull,stress25_crisis50,CONSERVATIVE,normal,normal,0,0.580251,0.580251,0.580251,0.580251,1.750011,2.138248,2.075529,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2024-12-10,2024,ETF/Bull,stress25_crisis50,CONSERVATIVE,normal,normal,0,-1.710874,-2.609258,-1.710874,-1.710874,1.72007,2.101665,2.040019,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2024-12-11,2024,ETF/Bull,stress25_crisis50,CONSERVATIVE,normal,normal,0,1.794406,1.855789,1.794406,1.794406,1.750935,2.139378,2.076625,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2024-12-12,2024,ETF/Bull,stress25_crisis50,CONSERVATIVE,normal,normal,0,1.929178,2.031723,1.929178,1.929178,1.784714,2.18065,2.116687,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2024-12-13,2024,ETF/Bull,stress25_crisis50,CONSERVATIVE,normal,normal,0,-1.195266,-0.544906,-1.195266,-1.195266,1.763382,2.154586,2.091387,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2024-12-14,2024,ETF/Bull,stress25_crisis50,CONSERVATIVE,normal,normal,0,0.483708,0.331306,0.483708,0.483708,1.771912,2.165008,2.101503,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2024-12-15,2024,ETF/Bull,stress25_crisis50,CONSERVATIVE,normal,normal,0,0.95991,1.576146,0.95991,0.95991,1.78892,2.18579,2.121676,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2024-12-16,2024,ETF/Bull,stress25_crisis50,CONSERVATIVE,normal,normal,0,1.40759,2.449805,1.40759,1.40759,1.814101,2.216557,2.15154,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2024-12-17,2024,ETF/Bull,stress25_crisis50,CONSERVATIVE,normal,normal,0,1.582661,2.477895,1.582661,1.582661,1.842812,2.251637,2.185592,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2024-12-18,2024,ETF/Bull,stress25_crisis50,CONSERVATIVE,normal,normal,0,-1.563757,-3.953711,-1.563757,-1.563757,1.813995,2.216427,2.151415,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2024-12-19,2024,ETF/Bull,stress25_crisis50,CONSERVATIVE,normal,normal,0,-1.732747,-2.785049,-1.732747,-1.732747,1.782563,2.178022,2.114136,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2024-12-20,2024,ETF/Bull,stress25_crisis50,CONSERVATIVE,normal,normal,0,-6.247014,-5.375775,-6.247014,-6.247014,1.671206,2.041961,1.982066,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2024-12-21,2024,ETF/Bull,stress25_crisis50,CONSERVATIVE,normal,normal,0,1.744614,1.590689,1.744614,1.744614,1.700362,2.077585,2.016645,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2024-12-22,2024,ETF/Bull,stress25_crisis50,CONSERVATIVE,normal,normal,0,-1.453928,-1.800573,-1.453928,-1.453928,1.67564,2.047378,1.987324,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2024-12-23,2024,ETF/Bull,stress25_crisis50,CONSERVATIVE,normal,normal,0,-1.254686,-1.432998,-1.254686,-1.254686,1.654616,2.02169,1.96239,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2024-12-24,2024,ETF/Bull,stress25_crisis50,CONSERVATIVE,normal,normal,0,3.333094,3.572075,3.333094,3.333094,1.709766,2.089075,2.027798,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2024-12-25,2024,ETF/Bull,stress25_crisis50,CONSERVATIVE,normal,normal,0,1.513955,1.310214,1.513955,1.513955,1.735651,2.120703,2.058498,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2024-12-26,2024,ETF/Bull,stress25_crisis50,CONSERVATIVE,normal,normal,0,-2.949134,-3.25979,-2.949134,-2.949134,1.684465,2.05816,1.99779,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-01-03,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,,,,,,,,,,,,,,,,,,,,,,
2025-01-04,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,normal,0,1.159182,1.05695,1.159182,1.159182,1.703991,2.082018,2.020948,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-01-05,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,normal,0,-0.175421,-0.175421,-0.175421,-0.175421,1.701001,2.078366,2.017403,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-01-06,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,normal,0,1.669293,2.864791,1.669293,1.669293,1.729396,2.11306,2.051079,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-01-07,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,normal,0,0.322733,-0.793091,0.322733,0.322733,1.734977,2.11988,2.057699,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-01-08,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,normal,0,-3.621218,-4.557309,-3.621218,-3.621218,1.67215,2.043114,1.983185,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-01-09,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,normal,0,-2.551108,-2.668058,-2.551108,-2.551108,1.629492,1.990992,1.932592,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-01-10,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,normal,0,-0.030817,0.968875,-0.030817,-0.030817,1.62899,1.990378,1.931996,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-01-11,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,normal,0,1.091702,0.938764,1.091702,1.091702,1.646773,2.012107,1.953088,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-01-12,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,normal,0,0.1562,0.206733,0.1562,0.1562,1.649346,2.01525,1.956139,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-01-13,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,normal,0,-2.55789,-3.027585,-2.55789,-2.55789,1.607157,1.963702,1.906103,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-01-14,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,normal,0,3.946001,4.713634,3.946001,3.946001,1.670576,2.04119,1.981318,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-01-15,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,normal,0,3.106391,3.630572,3.106391,3.106391,1.72247,2.104598,2.042865,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-01-16,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,normal,0,-1.004513,-2.295975,-1.004513,-1.004513,1.705168,2.083457,2.022344,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-01-17,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,normal,0,4.718166,6.156309,4.718166,4.718166,1.78562,2.181758,2.117762,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-01-18,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,normal,0,0.224967,0.531779,0.224967,0.224967,1.789637,2.186666,2.122526,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-01-19,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,normal,0,0.163055,1.143528,0.163055,0.163055,1.792555,2.190231,2.125987,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-01-20,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,normal,0,1.054519,2.319677,1.054519,1.054519,1.811458,2.213328,2.148406,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-01-21,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,normal,0,-1.504516,-3.959389,-1.504516,-1.504516,1.784205,2.180028,2.116083,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-01-22,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,normal,0,1.716184,0.895065,1.716184,1.716184,1.814825,2.217441,2.152399,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-01-23,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,normal,0,0.974995,0.822388,0.974995,0.974995,1.832519,2.239061,2.173385,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-01-24,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,normal,0,-0.228445,0.735777,-0.228445,-0.228445,1.828333,2.233946,2.16842,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-01-25,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,normal,0,-0.406278,-1.110476,-0.406278,-0.406278,1.820905,2.22487,2.15961,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-01-26,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,normal,0,0.283137,0.232515,0.283137,0.283137,1.826061,2.231169,2.165724,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-01-27,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,normal,0,-2.468839,-2.909934,-2.468839,-2.468839,1.780978,2.176085,2.112256,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-01-28,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,normal,0,1.138846,0.875252,1.138846,1.138846,1.801261,2.200868,2.136311,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-01-29,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,normal,0,-0.638364,-0.757742,-0.638364,-0.638364,1.789762,2.186818,2.122674,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-01-30,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,normal,0,3.893428,3.862232,3.893428,3.893428,1.859445,2.27196,2.205319,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-01-31,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,,,,,,,,,,,,,,,,,,,,,,
2025-02-01,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,,,,,,,,,,,,,,,,,,,,,,
2025-02-02,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,,,,,,,,,,,,,,,,,,,,,,
2025-02-03,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,,,,,,,,,,,,,,,,,,,,,,
2025-02-04,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,,,,,,,,,,,,,,,,,,,,,,
2025-02-05,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,,,,,,,,,,,,,,,,,,,,,,
2025-02-06,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,,,,,,,,,,,,,,,,,,,,,,
2025-02-07,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,,,,,,,,,,,,,,,,,,,,,,
2025-02-08,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,normal,0,-2.175229,-3.353841,-2.175229,-2.175229,1.818998,2.22254,2.157348,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-02-09,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,normal,0,0.14018,0.130127,0.14018,0.14018,1.821548,2.225656,2.160372,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-02-10,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,normal,0,1.124364,1.236159,1.124364,1.124364,1.842029,2.25068,2.184663,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-02-11,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,normal,0,-0.062799,-0.333251,-0.062799,-0.062799,1.840872,2.249267,2.183291,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-02-12,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,normal,0,-1.461396,-1.638854,-1.461396,-1.461396,1.813969,2.216396,2.151384,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-02-13,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,normal,0,0.407864,0.367697,0.407864,0.407864,1.821368,2.225436,2.160159,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-02-14,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,normal,0,0.833112,1.533765,0.833112,0.833112,1.836542,2.243976,2.178156,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-02-15,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,normal,0,0.446833,0.396281,0.446833,0.446833,1.844748,2.254003,2.187888,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-02-16,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,normal,0,-0.496864,-0.69677,-0.496864,-0.496864,1.835582,2.242804,2.177017,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-02-17,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,normal,0,0.011919,-0.098469,0.011919,0.011919,1.835801,2.243071,2.177277,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-02-18,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,normal,0,-1.280264,-1.47798,-1.280264,-1.280264,1.812298,2.214354,2.149402,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-02-19,2025,Mixed,stress25_crisis50,CONSERVATIVE,normal,normal,0,0.409844,0.329468,0.409844,0.409844,1.819726,2.223429,2.158211,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-02-20,2025,Mixed,stress25_crisis50,CONSERVATIVE,watch,normal,0,1.320354,1.269689,1.320354,1.320354,1.843753,2.252786,2.186707,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-02-21,2025,Mixed,stress25_crisis50,CONSERVATIVE,watch,watch,0,1.081343,1.886326,1.081343,1.081343,1.86369,2.277147,2.210353,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-02-22,2025,Mixed,stress25_crisis50,CONSERVATIVE,watch,watch,0,-1.845962,-2.308813,-1.845962,-1.845962,1.829287,2.235111,2.169551,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-02-23,2025,Mixed,stress25_crisis50,CONSERVATIVE,watch,watch,0,-0.881639,-0.980986,-0.881639,-0.881639,1.813159,2.215406,2.150423,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-02-24,2025,Mixed,stress25_crisis50,CONSERVATIVE,watch,watch,0,-0.838127,-0.967167,-0.838127,-0.838127,1.797963,2.196838,2.1324,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-02-25,2025,Mixed,stress25_crisis50,CONSERVATIVE,watch,watch,0,-8.626384,-8.68123,-8.626384,-8.626384,1.642863,2.00733,1.948451,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-02-26,2025,Mixed,stress25_crisis50,CONSERVATIVE,watch,watch,0,1.536865,1.516554,1.536865,1.536865,1.668112,2.03818,1.978396,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-02-27,2025,Mixed,stress25_crisis50,CONSERVATIVE,watch,watch,0,-3.459553,-3.459553,-3.459553,-3.459553,1.610403,1.967668,1.909952,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-02-28,2025,Mixed,stress25_crisis50,CONSERVATIVE,watch,,,,,,,,,,,,,,,,,,,,,,
2025-03-01,2025,Mixed,stress25_crisis50,CONSERVATIVE,watch,,,,,,,,,,,,,,,,,,,,,,
2025-03-02,2025,Mixed,stress25_crisis50,CONSERVATIVE,watch,,,,,,,,,,,,,,,,,,,,,,
2025-03-03,2025,Mixed,stress25_crisis50,CONSERVATIVE,watch,,,,,,,,,,,,,,,,,,,,,,
2025-03-04,2025,Mixed,stress25_crisis50,CONSERVATIVE,watch,,,,,,,,,,,,,,,,,,,,,,
2025-03-05,2025,Mixed,stress25_crisis50,CONSERVATIVE,watch,,,,,,,,,,,,,,,,,,,,,,
2025-03-06,2025,Mixed,stress25_crisis50,CONSERVATIVE,watch,,,,,,,,,,,,,,,,,,,,,,
2025-03-07,2025,Mixed,stress25_crisis50,CONSERVATIVE,watch,,,,,,,,,,,,,,,,,,,,,,
2025-03-08,2025,Mixed,stress25_crisis50,CONSERVATIVE,watch,watch,0,-2.700717,-4.498394,-2.700717,-2.700717,1.56691,1.914527,1.85837,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-03-09,2025,Mixed,stress25_crisis50,CONSERVATIVE,stress,watch,0,-2.942812,-3.127627,-2.942812,-2.942812,1.520799,1.858186,1.803682,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-03-10,2025,Mixed,stress25_crisis50,CONSERVATIVE,stress,stress,0.25,-2.446683,-2.524835,-1.815474,-1.849224,1.48359,1.824451,1.770327,0.45092,0.45092,0.22546,-0.0002,-0.0001,0,0.000248,0.000225,-0.00009,-0.000045,0,0.000609,0.034386
2025-03-11,2025,Mixed,stress25_crisis50,CONSERVATIVE,stress,stress,0.25,-0.205142,-0.275047,-0.13638,-0.14388,1.480547,1.821963,1.76778,0.442582,0,0.221291,-0.0002,-0.0001,0,0,0,-0.000089,-0.000044,0,0.000133,0.007511
2025-03-12,2025,Mixed,stress25_crisis50,CONSERVATIVE,stress,stress,0.25,1.732157,1.701625,1.306751,1.299251,1.506192,1.845772,1.790748,0.441945,0,0.220973,-0.0002,-0.0001,0,0,0,-0.000088,-0.000044,0,0.000133,0.007404
2025-03-13,2025,Mixed,stress25_crisis50,CONSERVATIVE,stress,stress,0.25,-1.090199,-1.119875,-0.81023,-0.81773,1.489771,1.830817,1.776105,0.447687,0,0.223844,-0.0002,-0.0001,0,0,0,-0.00009,-0.000045,0,0.000134,0.007562
2025-03-14,2025,Mixed,stress25_crisis50,CONSERVATIVE,stress,stress,0.25,0.021777,1.689655,-0.400637,-0.408137,1.490096,1.823482,1.768856,0.444026,0,0.222013,-0.0002,-0.0001,0,0,0,-0.000089,-0.000044,0,0.000133,0.007531
2025-03-15,2025,Mixed,stress25_crisis50,CONSERVATIVE,stress,stress,0.25,1.627264,1.627264,1.220448,1.212948,1.514344,1.845736,1.790311,0.442214,0,0.221107,-0.0002,-0.0001,0,0,0,-0.000088,-0.000044,0,0.000133,0.00741
2025-03-16,2025,Mixed,stress25_crisis50,CONSERVATIVE,watch,stress,0.25,-1.485455,-2.082815,-0.964751,-0.972251,1.491849,1.827929,1.772905,0.447578,0,0.223789,-0.0002,-0.0001,0,0,0,-0.00009,-0.000045,0,0.000134,0.007574
2025-03-17,2025,Mixed,stress25_crisis50,CONSERVATIVE,watch,watch,0,0.545427,0.393239,0.545427,0.519177,1.499986,1.8379,1.782109,0,-0.443226,0,-0.0002,-0.0001,0,0.000244,0.000222,0,0,0,0.000465,0.026114
2025-03-18,2025,Mixed,stress25_crisis50,CONSERVATIVE,watch,watch,0,-1.458219,-2.021766,-1.458219,-1.458219,1.478113,1.811099,1.756122,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
2025-03-19,2025,Mixed,stress25_crisis50,CONSERVATIVE,watch,watch,0,3.132079,3.568507,3.132079,3.132079,1.524408,1.867824,1.811125,0,0,0,-0.0002,-0.0001,0,0,0,0,0,0,0,0
