date,symbol,fundingRateTimestamp,fundingRate
2023-03-02,BTCUSDT,1677744000000,0.0001
2023-03-02,BTCUSDT,1677772800000,0.0001
2023-03-03,BTCUSDT,1677801600000,0.0001
2023-03-03,BTCUSDT,1677830400000,0.0001
2023-03-03,BTCUSDT,1677859200000,0.0001
2023-03-04,BTCUSDT,1677888000000,0.0001
2023-03-04,BTCUSDT,1677916800000,0.00005761
2023-03-04,BTCUSDT,1677945600000,0.00002137
2023-03-05,BTCUSDT,1677974400000,0.0001
2023-03-05,BTCUSDT,1678003200000,0.00003899
2023-03-05,BTCUSDT,1678032000000,0.0001
2023-03-06,BTCUSDT,1678060800000,0.00003621
2023-03-06,BTCUSDT,1678089600000,-0.00000853
2023-03-06,BTCUSDT,1678118400000,0.00003329
2023-03-07,BTCUSDT,1678147200000,0.00003018
2023-03-07,BTCUSDT,1678176000000,0.00003779
2023-03-07,BTCUSDT,1678204800000,0.0001
2023-03-08,BTCUSDT,1678233600000,0.0001
2023-03-08,BTCUSDT,1678262400000,0.00005819
2023-03-08,BTCUSDT,1678291200000,0.0001
2023-03-09,BTCUSDT,1678320000000,0.0001
2023-03-09,BTCUSDT,1678348800000,0.0001
2023-03-09,BTCUSDT,1678377600000,0.0001
2023-03-10,BTCUSDT,1678406400000,0.0001
2023-03-10,BTCUSDT,1678435200000,0.00002191
2023-03-10,BTCUSDT,1678464000000,0.00005194
2023-03-11,BTCUSDT,1678492800000,0.00007963
2023-03-11,BTCUSDT,1678521600000,0.00002727
2023-03-11,BTCUSDT,1678550400000,0.0001
2023-03-12,BTCUSDT,1678579200000,0.0001
2023-03-12,BTCUSDT,1678608000000,0.0001
2023-03-12,BTCUSDT,1678636800000,0.00009121
2023-03-13,BTCUSDT,1678665600000,0.0001
2023-03-13,BTCUSDT,1678694400000,-0.0000281
2023-03-13,BTCUSDT,1678723200000,0.0001
2023-03-14,BTCUSDT,1678752000000,0.00012226
2023-03-14,BTCUSDT,1678780800000,0.0001
2023-03-14,BTCUSDT,1678809600000,0.0001
2023-03-15,BTCUSDT,1678838400000,0.0001
2023-03-15,BTCUSDT,1678867200000,0.0001719
2023-03-15,BTCUSDT,1678896000000,0.0001
2023-03-16,BTCUSDT,1678924800000,0.0001
2023-03-16,BTCUSDT,1678953600000,0.0001
2023-03-16,BTCUSDT,1678982400000,0.0001
2023-03-17,BTCUSDT,1679011200000,0.0001
2023-03-17,BTCUSDT,1679040000000,0.0001
2023-03-17,BTCUSDT,1679068800000,0.0001
2023-03-18,BTCUSDT,1679097600000,0.0001
2023-03-18,BTCUSDT,1679126400000,0.0001
2023-03-18,BTCUSDT,1679155200000,0.0001
2023-03-19,BTCUSDT,1679184000000,0.0001
2023-03-19,BTCUSDT,1679212800000,0.0001
2023-03-19,BTCUSDT,1679241600000,0.0001
2023-03-20,BTCUSDT,1679270400000,0.0001
2023-03-20,BTCUSDT,1679299200000,0.0001
2023-03-20,BTCUSDT,1679328000000,0.0001
2023-03-21,BTCUSDT,1679356800000,0.0001
2023-03-21,BTCUSDT,1679385600000,0.00003085
2023-03-21,BTCUSDT,1679414400000,0.00007882
2023-03-22,BTCUSDT,1679443200000,-0.00000795
2023-03-22,BTCUSDT,1679472000000,0.00006154
2023-03-22,BTCUSDT,1679500800000,0.00006755
2023-03-23,BTCUSDT,1679529600000,-0.00000895
2023-03-23,BTCUSDT,1679558400000,0.00008682
2023-03-23,BTCUSDT,1679587200000,0.0001
2023-03-24,BTCUSDT,1679616000000,0.0001
2023-03-24,BTCUSDT,1679644800000,0.0001
2023-03-24,BTCUSDT,1679673600000,0.00006691
2023-03-25,BTCUSDT,1679702400000,0.0001
2023-03-25,BTCUSDT,1679731200000,0.0001
2023-03-25,BTCUSDT,1679760000000,0.00003954
2023-03-26,BTCUSDT,1679788800000,0.00002751
2023-03-26,BTCUSDT,1679817600000,-0.000042
2023-03-26,BTCUSDT,1679846400000,0.00004325
2023-03-27,BTCUSDT,1679875200000,0.00007762
2023-03-27,BTCUSDT,1679904000000,0.00000965
2023-03-27,BTCUSDT,1679932800000,0.00004464
2023-03-28,BTCUSDT,1679961600000,0.00001868
2023-03-28,BTCUSDT,1679990400000,0.00008063
2023-03-28,BTCUSDT,1680019200000,0.0001
2023-03-29,BTCUSDT,1680048000000,-0.00005442
2023-03-29,BTCUSDT,1680076800000,-0.00001909
2023-03-29,BTCUSDT,1680105600000,0.0001
2023-03-30,BTCUSDT,1680134400000,0.0001
2023-03-30,BTCUSDT,1680163200000,0.0001
2023-03-30,BTCUSDT,1680192000000,0.0001
2023-03-31,BTCUSDT,1680220800000,0.00008299
2023-03-31,BTCUSDT,1680249600000,0.00003594
2023-03-31,BTCUSDT,1680278400000,-0.00002597
2023-04-01,BTCUSDT,1680307200000,1.2e-7
2023-04-01,BTCUSDT,1680336000000,-0.00001623
2023-04-01,BTCUSDT,1680364800000,0.0000014
2023-04-02,BTCUSDT,1680393600000,0.00001637
2023-04-02,BTCUSDT,1680422400000,0.00004341
2023-04-02,BTCUSDT,1680451200000,0.00004779
2023-04-03,BTCUSDT,1680480000000,0.00009336
2023-04-03,BTCUSDT,1680508800000,0.00004414
2023-04-03,BTCUSDT,1680537600000,0.00002306
2023-04-04,BTCUSDT,1680566400000,-0.00000531
2023-04-04,BTCUSDT,1680595200000,-0.00000816
2023-04-04,BTCUSDT,1680624000000,-0.00001772
2023-04-05,BTCUSDT,1680652800000,-0.00008251
2023-04-05,BTCUSDT,1680681600000,0.0001
2023-04-05,BTCUSDT,1680710400000,0.0001
2023-04-06,BTCUSDT,1680739200000,0.00003404
2023-04-06,BTCUSDT,1680768000000,0.00001126
2023-04-06,BTCUSDT,1680796800000,-0.00000396
2023-04-07,BTCUSDT,1680825600000,0.00007384
2023-04-07,BTCUSDT,1680854400000,0.00009198
2023-04-07,BTCUSDT,1680883200000,0.00004025
2023-04-08,BTCUSDT,1680912000000,0.00005402
2023-04-08,BTCUSDT,1680940800000,0.00004401
2023-04-08,BTCUSDT,1680969600000,0.00005449
2023-04-09,BTCUSDT,1680998400000,0.00008156
2023-04-09,BTCUSDT,1681027200000,0.00001394
2023-04-09,BTCUSDT,1681056000000,0.00006249
2023-04-10,BTCUSDT,1681084800000,0.00002949
2023-04-10,BTCUSDT,1681113600000,-0.00005131
2023-04-10,BTCUSDT,1681142400000,-0.00000271
2023-04-11,BTCUSDT,1681171200000,-0.00000638
2023-04-11,BTCUSDT,1681200000000,0.0001
2023-04-11,BTCUSDT,1681228800000,0.0001
2023-04-12,BTCUSDT,1681257600000,0.0001
2023-04-12,BTCUSDT,1681286400000,0.0001
2023-04-12,BTCUSDT,1681315200000,0.00006271
2023-04-13,BTCUSDT,1681344000000,0.00005908
2023-04-13,BTCUSDT,1681372800000,0.0001
2023-04-13,BTCUSDT,1681401600000,0.0001
2023-04-14,BTCUSDT,1681430400000,0.0001
2023-04-14,BTCUSDT,1681459200000,0.0001
2023-04-14,BTCUSDT,1681488000000,0.0001
2023-04-15,BTCUSDT,1681516800000,0.00000407
2023-04-15,BTCUSDT,1681545600000,0.0001
2023-04-15,BTCUSDT,1681574400000,0.0001
2023-04-16,BTCUSDT,1681603200000,0.0001
2023-04-16,BTCUSDT,1681632000000,0.0001
2023-04-16,BTCUSDT,1681660800000,0.0001
2023-04-17,BTCUSDT,1681689600000,0.0001
2023-04-17,BTCUSDT,1681718400000,0.0001
2023-04-17,BTCUSDT,1681747200000,0.0001
2023-04-18,BTCUSDT,1681776000000,0.0001
2023-04-18,BTCUSDT,1681804800000,0.0001
2023-04-18,BTCUSDT,1681833600000,0.0001
2023-04-19,BTCUSDT,1681862400000,0.0001
2023-04-19,BTCUSDT,1681891200000,0.0001
2023-04-19,BTCUSDT,1681920000000,0.0001
2023-04-20,BTCUSDT,1681948800000,0.0001
2023-04-20,BTCUSDT,1681977600000,0.0001
2023-04-20,BTCUSDT,1682006400000,0.0001
2023-04-21,BTCUSDT,1682035200000,0.0001
2023-04-21,BTCUSDT,1682064000000,0.0001
2023-04-21,BTCUSDT,1682092800000,0.0001
2023-04-22,BTCUSDT,1682121600000,0.0001
2023-04-22,BTCUSDT,1682150400000,0.0001
2023-04-22,BTCUSDT,1682179200000,0.0001
2023-04-23,BTCUSDT,1682208000000,0.0001
2023-04-23,BTCUSDT,1682236800000,0.0001
2023-04-23,BTCUSDT,1682265600000,0.00008685
2023-04-24,BTCUSDT,1682294400000,0.0001
2023-04-24,BTCUSDT,1682323200000,0.0001
2023-04-24,BTCUSDT,1682352000000,0.00003695
2023-04-25,BTCUSDT,1682380800000,0.00007732
2023-04-25,BTCUSDT,1682409600000,0.0001
2023-04-25,BTCUSDT,1682438400000,0.00007472
2023-04-26,BTCUSDT,1682467200000,-6.6e-7
2023-04-26,BTCUSDT,1682496000000,0.00001456
2023-04-26,BTCUSDT,1682524800000,0.00005947
2023-04-27,BTCUSDT,1682553600000,0.0001
2023-04-27,BTCUSDT,1682582400000,0.00008932
2023-04-27,BTCUSDT,1682611200000,0.0000514
2023-04-28,BTCUSDT,1682640000000,0.00005434
2023-04-28,BTCUSDT,1682668800000,0.0001
2023-04-28,BTCUSDT,1682697600000,0.00008576
2023-04-29,BTCUSDT,1682726400000,0.00006136
2023-04-29,BTCUSDT,1682755200000,-0.00004155
2023-04-29,BTCUSDT,1682784000000,0.00001043
2023-04-30,BTCUSDT,1682812800000,0.00000106
2023-04-30,BTCUSDT,1682841600000,0.00000177
2023-04-30,BTCUSDT,1682870400000,-0.00003648
2023-05-01,BTCUSDT,1682899200000,0.0000858
2023-05-01,BTCUSDT,1682928000000,0.00005264
2023-05-01,BTCUSDT,1682956800000,0.00000107
2023-05-02,BTCUSDT,1682985600000,0.0001
2023-05-02,BTCUSDT,1683014400000,0.00005136
2023-05-02,BTCUSDT,1683043200000,0.00004872
2023-05-03,BTCUSDT,1683072000000,-0.00004562
2023-05-03,BTCUSDT,1683100800000,0.0001
2023-05-03,BTCUSDT,1683129600000,0.0001
2023-05-04,BTCUSDT,1683158400000,0.0001
2023-05-04,BTCUSDT,1683187200000,0.0001
2023-05-04,BTCUSDT,1683216000000,0.0001
2023-05-05,BTCUSDT,1683244800000,0.00004261
2023-05-05,BTCUSDT,1683273600000,0.0001
2023-05-05,BTCUSDT,1683302400000,0.0001
2023-05-06,BTCUSDT,1683331200000,0.0001
2023-05-06,BTCUSDT,1683360000000,0.0001
2023-05-06,BTCUSDT,1683388800000,0.0001
2023-05-07,BTCUSDT,1683417600000,0.00009624
2023-05-07,BTCUSDT,1683446400000,-0.0000038
2023-05-07,BTCUSDT,1683475200000,0.00003148
2023-05-08,BTCUSDT,1683504000000,0.00008703
2023-05-08,BTCUSDT,1683532800000,0.00008905
2023-05-08,BTCUSDT,1683561600000,0.0000705
2023-05-09,BTCUSDT,1683590400000,0.0001
2023-05-09,BTCUSDT,1683619200000,0.00008542
2023-05-09,BTCUSDT,1683648000000,0.00008356
2023-05-10,BTCUSDT,1683676800000,0.00007871
2023-05-10,BTCUSDT,1683705600000,0.00005003
2023-05-10,BTCUSDT,1683734400000,-0.00001589
2023-05-11,BTCUSDT,1683763200000,-0.00001436
2023-05-11,BTCUSDT,1683792000000,0.0000342
2023-05-11,BTCUSDT,1683820800000,0.00001364
2023-05-12,BTCUSDT,1683849600000,0.00003612
2023-05-12,BTCUSDT,1683878400000,0.00006721
2023-05-12,BTCUSDT,1683907200000,0.00006428
2023-05-13,BTCUSDT,1683936000000,0.00003724
2023-05-13,BTCUSDT,1683964800000,0.00003879
2023-05-13,BTCUSDT,1683993600000,0.00003553
2023-05-14,BTCUSDT,1684022400000,0.00007907
2023-05-14,BTCUSDT,1684051200000,0.00004795
2023-05-14,BTCUSDT,1684080000000,0.00008298
2023-05-15,BTCUSDT,1684108800000,0.00007979
2023-05-15,BTCUSDT,1684137600000,0.00001918
2023-05-15,BTCUSDT,1684166400000,0.00005153
2023-05-16,BTCUSDT,1684195200000,0.00003473
2023-05-16,BTCUSDT,1684224000000,0.00007758
2023-05-16,BTCUSDT,1684252800000,0.00008434
2023-05-17,BTCUSDT,1684281600000,0.0001
2023-05-17,BTCUSDT,1684310400000,0.0001
2023-05-17,BTCUSDT,1684339200000,0.00007675
2023-05-18,BTCUSDT,1684368000000,0.00005809
2023-05-18,BTCUSDT,1684396800000,-0.0000095
2023-05-18,BTCUSDT,1684425600000,0.0001
2023-05-19,BTCUSDT,1684454400000,0.00007105
2023-05-19,BTCUSDT,1684483200000,0.00009379
2023-05-19,BTCUSDT,1684512000000,0.00007141
2023-05-20,BTCUSDT,1684540800000,0.0001
2023-05-20,BTCUSDT,1684569600000,0.0001
2023-05-20,BTCUSDT,1684598400000,0.00002041
2023-05-21,BTCUSDT,1684627200000,-0.00001167
2023-05-21,BTCUSDT,1684656000000,0.0001
2023-05-21,BTCUSDT,1684684800000,0.0001
2023-05-22,BTCUSDT,1684713600000,0.0001
2023-05-22,BTCUSDT,1684742400000,0.0001
2023-05-22,BTCUSDT,1684771200000,0.0001
2023-05-23,BTCUSDT,1684800000000,0.00006784
2023-05-23,BTCUSDT,1684828800000,0.00004273
2023-05-23,BTCUSDT,1684857600000,0.00002217
2023-05-24,BTCUSDT,1684886400000,0.0001
2023-05-24,BTCUSDT,1684915200000,0.0001
2023-05-24,BTCUSDT,1684944000000,0.0001
2023-05-25,BTCUSDT,1684972800000,0.0001
2023-05-25,BTCUSDT,1685001600000,0.0000576
2023-05-25,BTCUSDT,1685030400000,0.00005212
2023-05-26,BTCUSDT,1685059200000,0.00003485
2023-05-26,BTCUSDT,1685088000000,-0.0000191
2023-05-26,BTCUSDT,1685116800000,0.0001
2023-05-27,BTCUSDT,1685145600000,-0.00001856
2023-05-27,BTCUSDT,1685174400000,0.00009096
2023-05-27,BTCUSDT,1685203200000,0.00008723
2023-05-28,BTCUSDT,1685232000000,0.00006006
2023-05-28,BTCUSDT,1685260800000,-0.00005538
2023-05-28,BTCUSDT,1685289600000,-0.00003221
2023-05-29,BTCUSDT,1685318400000,0.00003516
2023-05-29,BTCUSDT,1685347200000,0.00009328
2023-05-29,BTCUSDT,1685376000000,0.0001
2023-05-30,BTCUSDT,1685404800000,0.0001
2023-05-30,BTCUSDT,1685433600000,0.0001
2023-05-30,BTCUSDT,1685462400000,0.0001
2023-05-31,BTCUSDT,1685491200000,0.0001
2023-05-31,BTCUSDT,1685520000000,0.0001
2023-05-31,BTCUSDT,1685548800000,0.0001
2023-06-01,BTCUSDT,1685577600000,0.0001
2023-06-01,BTCUSDT,1685606400000,0.0001
2023-06-01,BTCUSDT,1685635200000,0.0001
2023-06-02,BTCUSDT,1685664000000,0.0001
2023-06-02,BTCUSDT,1685692800000,0.0001
2023-06-02,BTCUSDT,1685721600000,0.0001
2023-06-03,BTCUSDT,1685750400000,0.0001
2023-06-03,BTCUSDT,1685779200000,0.0001
2023-06-03,BTCUSDT,1685808000000,0.0001
2023-06-04,BTCUSDT,1685836800000,0.0001
2023-06-04,BTCUSDT,1685865600000,0.0001
2023-06-04,BTCUSDT,1685894400000,0.0001
2023-06-05,BTCUSDT,1685923200000,0.0001
2023-06-05,BTCUSDT,1685952000000,0.0001
2023-06-05,BTCUSDT,1685980800000,0.0001
2023-06-06,BTCUSDT,1686009600000,0.0001
2023-06-06,BTCUSDT,1686038400000,0.00004867
2023-06-06,BTCUSDT,1686067200000,0.0001
2023-06-07,BTCUSDT,1686096000000,0.00009526
2023-06-07,BTCUSDT,1686124800000,0.0001
2023-06-07,BTCUSDT,1686153600000,0.0001
2023-06-08,BTCUSDT,1686182400000,0.0000574
2023-06-08,BTCUSDT,1686211200000,0.00002319
2023-06-08,BTCUSDT,1686240000000,0.00006353
2023-06-09,BTCUSDT,1686268800000,0.00006681
2023-06-09,BTCUSDT,1686297600000,0.00000468
2023-06-09,BTCUSDT,1686326400000,0.00003707
2023-06-10,BTCUSDT,1686355200000,0.0000818
2023-06-10,BTCUSDT,1686384000000,0.0001
2023-06-10,BTCUSDT,1686412800000,0.0001
2023-06-11,BTCUSDT,1686441600000,0.0001
2023-06-11,BTCUSDT,1686470400000,0.00009044
2023-06-11,BTCUSDT,1686499200000,0.0001
2023-06-12,BTCUSDT,1686528000000,0.0001
2023-06-12,BTCUSDT,1686556800000,0.0000801
2023-06-12,BTCUSDT,1686585600000,0.0000605
2023-06-13,BTCUSDT,1686614400000,0.0001
2023-06-13,BTCUSDT,1686643200000,0.00005611
2023-06-13,BTCUSDT,1686672000000,0.00000805
2023-06-14,BTCUSDT,1686700800000,0.00003376
2023-06-14,BTCUSDT,1686729600000,0.00002453
2023-06-14,BTCUSDT,1686758400000,-0.0000158
2023-06-15,BTCUSDT,1686787200000,0.00004939
2023-06-15,BTCUSDT,1686816000000,0.0001
2023-06-15,BTCUSDT,1686844800000,0.0001
2023-06-16,BTCUSDT,1686873600000,0.0001
2023-06-16,BTCUSDT,1686902400000,0.0001
2023-06-16,BTCUSDT,1686931200000,0.00007284
2023-06-17,BTCUSDT,1686960000000,-0.00003008
2023-06-17,BTCUSDT,1686988800000,0.00007489
2023-06-17,BTCUSDT,1687017600000,0.0001
2023-06-18,BTCUSDT,1687046400000,0.0001
2023-06-18,BTCUSDT,1687075200000,0.00003544
2023-06-18,BTCUSDT,1687104000000,0.00004409
2023-06-19,BTCUSDT,1687132800000,0.00008
2023-06-19,BTCUSDT,1687161600000,0.0001
2023-06-19,BTCUSDT,1687190400000,0.00009362
2023-06-20,BTCUSDT,1687219200000,0.0000354
2023-06-20,BTCUSDT,1687248000000,-0.00002504
2023-06-20,BTCUSDT,1687276800000,0.00004621
2023-06-21,BTCUSDT,1687305600000,-0.0000864
2023-06-21,BTCUSDT,1687334400000,0.00000378
2023-06-21,BTCUSDT,1687363200000,1.5e-7
2023-06-22,BTCUSDT,1687392000000,0.0001
2023-06-22,BTCUSDT,1687420800000,0.00009829
2023-06-22,BTCUSDT,1687449600000,0.0001
2023-06-23,BTCUSDT,1687478400000,0.0001
2023-06-23,BTCUSDT,1687507200000,0.0001
2023-06-23,BTCUSDT,1687536000000,0.0001
2023-06-24,BTCUSDT,1687564800000,0.0001
2023-06-24,BTCUSDT,1687593600000,0.0001
2023-06-24,BTCUSDT,1687622400000,0.0001
2023-06-25,BTCUSDT,1687651200000,0.0001
2023-06-25,BTCUSDT,1687680000000,0.0001
2023-06-25,BTCUSDT,1687708800000,0.0001
2023-06-26,BTCUSDT,1687737600000,0.0001
2023-06-26,BTCUSDT,1687766400000,0.0001
2023-06-26,BTCUSDT,1687795200000,0.0001
2023-06-27,BTCUSDT,1687824000000,0.0001
2023-06-27,BTCUSDT,1687852800000,0.0001
2023-06-27,BTCUSDT,1687881600000,0.0001
2023-06-28,BTCUSDT,1687910400000,0.0000662
2023-06-28,BTCUSDT,1687939200000,0.00008981
2023-06-28,BTCUSDT,1687968000000,0.00005861
2023-06-29,BTCUSDT,1687996800000,0.00009221
2023-06-29,BTCUSDT,1688025600000,0.00006167
2023-06-29,BTCUSDT,1688054400000,0.0001
2023-06-30,BTCUSDT,1688083200000,0.0001
2023-06-30,BTCUSDT,1688112000000,0.0001
2023-06-30,BTCUSDT,1688140800000,-0.00003168
2023-07-01,BTCUSDT,1688169600000,0.0001
2023-07-01,BTCUSDT,1688198400000,0.0001
2023-07-01,BTCUSDT,1688227200000,0.0001
2023-07-02,BTCUSDT,1688256000000,0.0001
2023-07-02,BTCUSDT,1688284800000,0.0001
2023-07-02,BTCUSDT,1688313600000,0.0001
2023-07-03,BTCUSDT,1688342400000,0.0001
2023-07-03,BTCUSDT,1688371200000,0.0001
2023-07-03,BTCUSDT,1688400000000,0.00009481
2023-07-04,BTCUSDT,1688428800000,0.0001
2023-07-04,BTCUSDT,1688457600000,0.0001
2023-07-04,BTCUSDT,1688486400000,0.0001
2023-07-05,BTCUSDT,1688515200000,0.0001
2023-07-05,BTCUSDT,1688544000000,0.0001
2023-07-05,BTCUSDT,1688572800000,0.00007615
2023-07-06,BTCUSDT,1688601600000,0.00004675
2023-07-06,BTCUSDT,1688630400000,0.00006954
2023-07-06,BTCUSDT,1688659200000,0.00004427
2023-07-07,BTCUSDT,1688688000000,0.0000878
2023-07-07,BTCUSDT,1688716800000,0.0001
2023-07-07,BTCUSDT,1688745600000,0.00001305
2023-07-08,BTCUSDT,1688774400000,-0.00002498
2023-07-08,BTCUSDT,1688803200000,0.0001
2023-07-08,BTCUSDT,1688832000000,0.00008567
2023-07-09,BTCUSDT,1688860800000,0.00005799
2023-07-09,BTCUSDT,1688889600000,0.0001
2023-07-09,BTCUSDT,1688918400000,0.0001
2023-07-10,BTCUSDT,1688947200000,0.0001
2023-07-10,BTCUSDT,1688976000000,0.0001
2023-07-10,BTCUSDT,1689004800000,0.00007674
2023-07-11,BTCUSDT,1689033600000,0.00001659
2023-07-11,BTCUSDT,1689062400000,0.00005316
2023-07-11,BTCUSDT,1689091200000,0.0001
2023-07-12,BTCUSDT,1689120000000,0.00008964
2023-07-12,BTCUSDT,1689148800000,0.00007769
2023-07-12,BTCUSDT,1689177600000,0.00000464
2023-07-13,BTCUSDT,1689206400000,0.00004083
2023-07-13,BTCUSDT,1689235200000,0.0000611
2023-07-13,BTCUSDT,1689264000000,-0.00000945
2023-07-14,BTCUSDT,1689292800000,0.0001
2023-07-14,BTCUSDT,1689321600000,0.0001
2023-07-14,BTCUSDT,1689350400000,0.0001
2023-07-15,BTCUSDT,1689379200000,0.00009997
2023-07-15,BTCUSDT,1689408000000,0.00001832
2023-07-15,BTCUSDT,1689436800000,0.00004004
2023-07-16,BTCUSDT,1689465600000,0.00003392
2023-07-16,BTCUSDT,1689494400000,0.0001
2023-07-16,BTCUSDT,1689523200000,0.00008931
2023-07-17,BTCUSDT,1689552000000,0.0001
2023-07-17,BTCUSDT,1689580800000,0.00006438
2023-07-17,BTCUSDT,1689609600000,0.00007613
2023-07-18,BTCUSDT,1689638400000,0.00000808
2023-07-18,BTCUSDT,1689667200000,-0.00003259
2023-07-18,BTCUSDT,1689696000000,0.00006215
2023-07-19,BTCUSDT,1689724800000,0.00007668
2023-07-19,BTCUSDT,1689753600000,0.0001
2023-07-19,BTCUSDT,1689782400000,0.00006233
2023-07-20,BTCUSDT,1689811200000,0.00000637
2023-07-20,BTCUSDT,1689840000000,0.00009372
2023-07-20,BTCUSDT,1689868800000,0.00005461
2023-07-21,BTCUSDT,1689897600000,0.00001987
2023-07-21,BTCUSDT,1689926400000,0.00003805
2023-07-21,BTCUSDT,1689955200000,-0.00000973
2023-07-22,BTCUSDT,1689984000000,0.00000948
2023-07-22,BTCUSDT,1690012800000,0.00009716
2023-07-22,BTCUSDT,1690041600000,0.00006647
2023-07-23,BTCUSDT,1690070400000,0.00009174
2023-07-23,BTCUSDT,1690099200000,0.00000264
2023-07-23,BTCUSDT,1690128000000,0.00004184
2023-07-24,BTCUSDT,1690156800000,-0.00000127
2023-07-24,BTCUSDT,1690185600000,0.00005915
2023-07-24,BTCUSDT,1690214400000,0.00005623
2023-07-25,BTCUSDT,1690243200000,0.00007692
2023-07-25,BTCUSDT,1690272000000,-0.00000611
2023-07-25,BTCUSDT,1690300800000,-0.0000097
2023-07-26,BTCUSDT,1690329600000,0.00003565
2023-07-26,BTCUSDT,1690358400000,0.0000884
2023-07-26,BTCUSDT,1690387200000,0.0000148
2023-07-27,BTCUSDT,1690416000000,0.00001276
2023-07-27,BTCUSDT,1690444800000,0.00004395
2023-07-27,BTCUSDT,1690473600000,0.00003725
2023-07-28,BTCUSDT,1690502400000,0.00004497
2023-07-28,BTCUSDT,1690531200000,0.00001787
2023-07-28,BTCUSDT,1690560000000,0.00003948
2023-07-29,BTCUSDT,1690588800000,0.0001
2023-07-29,BTCUSDT,1690617600000,0.00006411
2023-07-29,BTCUSDT,1690646400000,0.00007558
2023-07-30,BTCUSDT,1690675200000,0.00005174
2023-07-30,BTCUSDT,1690704000000,0.0000328
2023-07-30,BTCUSDT,1690732800000,0.00006935
2023-07-31,BTCUSDT,1690761600000,0.00002494
2023-07-31,BTCUSDT,1690790400000,0.00002445
2023-07-31,BTCUSDT,1690819200000,0.00001912
2023-08-01,BTCUSDT,1690848000000,0.0001
2023-08-01,BTCUSDT,1690876800000,0.0001
2023-08-01,BTCUSDT,1690905600000,0.0001
2023-08-02,BTCUSDT,1690934400000,0.0001
2023-08-02,BTCUSDT,1690963200000,0.0001
2023-08-02,BTCUSDT,1690992000000,0.0001
2023-08-03,BTCUSDT,1691020800000,0.0001
2023-08-03,BTCUSDT,1691049600000,0.0001
2023-08-03,BTCUSDT,1691078400000,0.0001
2023-08-04,BTCUSDT,1691107200000,0.0001
2023-08-04,BTCUSDT,1691136000000,0.0001
2023-08-04,BTCUSDT,1691164800000,0.0001
2023-08-05,BTCUSDT,1691193600000,0.0001
2023-08-05,BTCUSDT,1691222400000,0.00008422
2023-08-05,BTCUSDT,1691251200000,0.0001
2023-08-06,BTCUSDT,1691280000000,0.0001
2023-08-06,BTCUSDT,1691308800000,0.0001
2023-08-06,BTCUSDT,1691337600000,0.0001
2023-08-07,BTCUSDT,1691366400000,0.0001
2023-08-07,BTCUSDT,1691395200000,0.00008676
2023-08-07,BTCUSDT,1691424000000,0.0001
2023-08-08,BTCUSDT,1691452800000,0.0001
2023-08-08,BTCUSDT,1691481600000,0.00002398
2023-08-08,BTCUSDT,1691510400000,-0.00001053
2023-08-09,BTCUSDT,1691539200000,0.00000633
2023-08-09,BTCUSDT,1691568000000,0.00007799
2023-08-09,BTCUSDT,1691596800000,0.0001
2023-08-10,BTCUSDT,1691625600000,0.0001
2023-08-10,BTCUSDT,1691654400000,0.0001
2023-08-10,BTCUSDT,1691683200000,0.0001
2023-08-11,BTCUSDT,1691712000000,0.0001
2023-08-11,BTCUSDT,1691740800000,0.0001
2023-08-11,BTCUSDT,1691769600000,0.00006988
2023-08-12,BTCUSDT,1691798400000,0.0001
2023-08-12,BTCUSDT,1691827200000,0.0001
2023-08-12,BTCUSDT,1691856000000,0.0001
2023-08-13,BTCUSDT,1691884800000,0.0001
2023-08-13,BTCUSDT,1691913600000,0.0001
2023-08-13,BTCUSDT,1691942400000,0.0001
2023-08-14,BTCUSDT,1691971200000,0.0001
2023-08-14,BTCUSDT,1692000000000,0.0001
2023-08-14,BTCUSDT,1692028800000,0.0001
2023-08-15,BTCUSDT,1692057600000,0.0001
2023-08-15,BTCUSDT,1692086400000,0.0001
2023-08-15,BTCUSDT,1692115200000,0.0001
2023-08-16,BTCUSDT,1692144000000,0.0001
2023-08-16,BTCUSDT,1692172800000,0.0001
2023-08-16,BTCUSDT,1692201600000,0.0001
2023-08-17,BTCUSDT,1692230400000,0.0001
2023-08-17,BTCUSDT,1692259200000,0.0001
2023-08-17,BTCUSDT,1692288000000,0.0001
2023-08-18,BTCUSDT,1692316800000,0.00006393
2023-08-18,BTCUSDT,1692345600000,-0.00000492
2023-08-18,BTCUSDT,1692374400000,-6.2e-7
2023-08-19,BTCUSDT,1692403200000,-0.00001898
2023-08-19,BTCUSDT,1692432000000,-0.00000712
2023-08-19,BTCUSDT,1692460800000,0.00000878
2023-08-20,BTCUSDT,1692489600000,0.00005549
2023-08-20,BTCUSDT,1692518400000,0.00005412
2023-08-20,BTCUSDT,1692547200000,0.0000183
2023-08-21,BTCUSDT,1692576000000,-0.00004073
2023-08-21,BTCUSDT,1692604800000,-0.00002506
2023-08-21,BTCUSDT,1692633600000,0.00001392
2023-08-22,BTCUSDT,1692662400000,0.00001
2023-08-22,BTCUSDT,1692691200000,-0.00005498
2023-08-22,BTCUSDT,1692720000000,-0.00000376
2023-08-23,BTCUSDT,1692748800000,0.00005461
2023-08-23,BTCUSDT,1692777600000,0.00005724
2023-08-23,BTCUSDT,1692806400000,0.00001921
